Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;92010043;KM;29954;10459;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone ornament;Luukoriste;1;FALSE;;;;13;5;3;kalanmuotoinen;KM 29954_10459;25,06875558;60,29590896
SA;92010043;KM;29954;10460;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone ornament;Bone ornament;Luukoriste;1;FALSE;;;;18;5;3;kalanmuotoinen;KM 29954_10460;25,06875558;60,29590896
SA;92010043;KM;29954;10474;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;ei mittoja, rengasmainen;KM 29954_10474;25,06875558;60,29590896
SA;92010043;KM;29954;10475;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;6;1;;KM 29954_10475;25,06875558;60,29590896
SA;92010043;KM;29954;10479;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;5;4;kolmiomainen, kalanpäätä muistuttava;KM 29954_10479;25,06875558;60,29590896
SA;92010043;KM;29954;10480;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;5;4;;KM 29954_10480;25,06875558;60,29590896
SA;92010043;KM;29954;10487;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;6;2;;KM 29954_10487;25,06875558;60,29590896
SA;92010043;KM;29954;10488;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;5;3;toinen pää väkäsellinen, toisessa sitomispihkan jäänteitä?;KM 29954_10488;25,06875558;60,29590896
SA;92010043;KM;29954;10492;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;7;2;tasaleveä;KM 29954_10492;25,06875558;60,29590896
SA;92010043;KM;29954;10502;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;5;2;;KM 29954_10502;25,06875558;60,29590896
SA;92010043;KM;29954;10504;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;6;4;;KM 29954_10504;25,06875558;60,29590896
SA;92010043;KM;29954;10505;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;8;2;;KM 29954_10505;25,06875558;60,29590896
SA;92010043;KM;29954;10507;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;ei mittoja;KM 29954_10507;25,06875558;60,29590896
SA;92010043;KM;29954;10508;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;6;2;;KM 29954_10508;25,06875558;60,29590896
SA;92010043;KM;29954;10509;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;12;6;;KM 29954_10509;25,06875558;60,29590896
SA;92010043;KM;29954;10510;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;9;3;;KM 29954_10510;25,06875558;60,29590896
SA;92010043;KM;29954;10511;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;8;3;;KM 29954_10511;25,06875558;60,29590896
SA;92010043;KM;29954;10512;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;7;3;;KM 29954_10512;25,06875558;60,29590896
SA;92010043;KM;29954;10513;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;11;4;;KM 29954_10513;25,06875558;60,29590896
SA;92010043;KM;29954;10514;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;8;3;;KM 29954_10514;25,06875558;60,29590896
SA;92010043;KM;29954;10515;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;6;3;;KM 29954_10515;25,06875558;60,29590896
SA;92010043;KM;29954;10516;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;7;5;;KM 29954_10516;25,06875558;60,29590896
SA;92010043;KM;29954;10517;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;8;2;;KM 29954_10517;25,06875558;60,29590896
SA;92010043;KM;29954;10518;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;ei mittoja;KM 29954_10518;25,06875558;60,29590896
SA;92010043;KM;29954;10519;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;5;5;3;;KM 29954_10519;25,06875558;60,29590896
SA;92010043;KM;29954;10520;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;9;4;;KM 29954_10520;25,06875558;60,29590896
SA;92010043;KM;29954;10521;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;5;4;;KM 29954_10521;25,06875558;60,29590896
SA;92010043;KM;29954;10522;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;15;4;;KM 29954_10522;25,06875558;60,29590896
SA;92010043;KM;29954;10523;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;5;3;;KM 29954_10523;25,06875558;60,29590896
SA;92010043;KM;29954;10524;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;9;4;;KM 29954_10524;25,06875558;60,29590896
SA;92010043;KM;29954;10525;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;4;3;pitkänomainen;KM 29954_10525;25,06875558;60,29590896
SA;92010043;KM;29954;10526;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;12;3;toiseen päähän kapeneva, litteä;KM 29954_10526;25,06875558;60,29590896
SA;92010043;KM;29954;10527;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;7;4;kaksi väkästä sivuilla;KM 29954_10527;25,06875558;60,29590896
SA;92010043;KM;29954;10528;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;11;7;;KM 29954_10528;25,06875558;60,29590896
SA;92010043;KM;29954;10529;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;10;5;;KM 29954_10529;25,06875558;60,29590896
SA;92010043;KM;29954;10530;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;16;10;;KM 29954_10530;25,06875558;60,29590896
SA;92010043;KM;29954;10531;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;7;2;;KM 29954_10531;25,06875558;60,29590896
SA;92010043;KM;29954;10533;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;7;3;;KM 29954_10533;25,06875558;60,29590896
SA;92010043;KM;29954;10534;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;7;2;;KM 29954_10534;25,06875558;60,29590896
SA;92010043;KM;29954;10535;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;8;4;kärkimäinen;KM 29954_10535;25,06875558;60,29590896
SA;614010071;KM;30012;11;Posio;Miekkasaari 1;7340350;3547820;247,5;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 30012_11;28,05574096;66,15224318
SA;613010040;KM;30321;2617;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;23;15;6;;KM 30321_2617;25,78322962;60,43033691
SA;40010027;KM;30324;59;Kemiönsaari;Kyrksundet;6649270;3247493;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 30324_59;22,4859907;59,87836397
SA;564010048;KM;30331;78;Oulu;Peurasuo;7201730;3445780;38;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;7;5;sarvea, putkimainen kappale;KM 30331_78;25,85093266;64,90819104
SA;211010001;KM;30371;47;Kangasala;Jauhia;6819824;3341891;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 30371_47;24,03155674;61,45404024
SA;211010001;KM;30371;50;Kangasala;Jauhia;6819824;3341891;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 30371_50;24,03155674;61,45404024
SA;781010078;KM;30446;2;Sysmä;Hovila Vasikkahaka;6819920;3428900;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;55;10;8;;;;nivel, jossa kaksi läpiporattua reikää;KM 30446_2;25,66248253;61,48067683
SA;781010078;KM;30446;40;Sysmä;Hovila Vasikkahaka;6819920;3428900;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;50;13;8;;;;nivel, jossa kaksi läpiporattua reikää;KM 30446_40;25,66248253;61,48067683
SA;707010045;KM;30460;7951;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;12;7;3;;KM 30460_7951;29,97003938;62,31080103
SA;707010045;KM;30460;10428;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 30460_10428;29,97003938;62,31080103
SA;707010045;KM;30460;10572;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;5;2;;;;;;KM 30460_10572;29,97003938;62,31080103
SA;707010045;KM;30460;10592;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;10;4;;;;;;KM 30460_10592;29,97003938;62,31080103
SA;707010045;KM;30460;10610;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;5;3;;;;;;KM 30460_10610;29,97003938;62,31080103
SA;707010045;KM;30460;10633;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;8;2;;;;;;KM 30460_10633;29,97003938;62,31080103
SA;707010045;KM;30460;10725;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;4;2;;;;;;KM 30460_10725;29,97003938;62,31080103
SA;707010045;KM;30460;10738;Rääkkylä;Vihi 1;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 30460_10738;29,97003938;62,31080103
